,name,start_pos,end_pos,tag,score
1036,Captain Strong,89088,89102,WORK_OF_ART,1
1037,Corbett,89110,89117,PERSON,1
1038,Captain Allison,89123,89138,PERSON,1
1039,"Lieutenant,”said Hawks",89258,89280,ORG,1
1040,Roger,89398,89403,PERSON,1
1041,four,89462,89466,CARDINAL,1
1042,three,89549,89554,CARDINAL,1
1043,seven feet,89570,89580,QUANTITY,1
1044,one,89599,89602,CARDINAL,1
1045,Astro,89669,89674,ORG,1
1046,Hawks,89708,89713,ORG,1
1047,Roger,89730,89735,PERSON,1
1048,A minute later,89903,89917,TIME,1
1049,a Solar Guardsman,90019,90036,PERSON,1
1050,two,90182,90185,CARDINAL,1
1051,Hawks,90202,90207,ORG,1
1052,a thousand feet,90244,90259,QUANTITY,1
1053,Tom,90355,90358,PERSON,1
1054,Allison,90372,90379,PERSON,1
1055,Tom,90462,90465,PERSON,1
1056,the Solar Alliance,90508,90526,FAC,1
1057,one,91262,91265,CARDINAL,1
1058,Wallace,91421,91428,PERSON,1
1059,Simms,91433,91438,PERSON,1
1060,Tom,91441,91444,PERSON,1
1061,Simms,91504,91509,PERSON,1
1062,only seven,91662,91672,CARDINAL,1
1063,Wallace,91722,91729,PERSON,1
1064,Simms,91734,91739,PERSON,1
1065,eight,91754,91759,CARDINAL,1
1066,"Great galaxy,”Commissioner Hawks",91764,91796,ORG,1
1067,Alliance,91842,91850,ORG,1
1068,Hawks,91906,91911,ORG,1
1069,Walters,91947,91954,PERSON,1
1070,Space Academy,91958,91971,ORG,1
1071,"Mike,”he",91973,91981,PERSON,1
1072,the Solar Guard,92265,92280,ORG,1
1073,Tom,92296,92299,PERSON,1
1074,Solar Guard,92461,92472,ORG,1
1075,Roger,92498,92503,PERSON,1
1076,first,92512,92517,ORDINAL,1
1077,"“O. K., sir,”replied",92593,92613,PERSON,1
1078,Roger,92614,92619,PERSON,1
1079,Wallace,92828,92835,PERSON,1
1080,Simms,92840,92845,PERSON,1
1081,Tom,92911,92914,PERSON,1
1082,Maitland,93259,93267,PERSON,1
1083,Orion,93290,93295,PRODUCT,1
1084,Space Academy,93327,93340,ORG,1
1085,the Tower of Galileo overlooking Space Academy,93369,93415,FAC,1
1086,Solar Guard,93421,93432,ORG,1
1087,the last three-weeks,93473,93493,DATE,1
1088,Wallace,93514,93521,PERSON,1
1089,Simms,93526,93531,PERSON,1
1090,teleceiver,93548,93558,GPE,1
1091,"replied,“Strong",93563,93578,GPE,1
1092,Maitland,93595,93603,PERSON,1
1093,Tom,93607,93610,PERSON,1
1094,Astro,93612,93617,PERSON,1
1095,Roger,93619,93624,PERSON,1
1096,Walters,93640,93647,PERSON,1
1097,millions of miles,93754,93771,QUANTITY,1
1098,twenty-one,93838,93848,CARDINAL,1
1099,one hundred thirty-eight,93857,93881,QUANTITY,1
1100,six,93892,93895,CARDINAL,1
1101,Wallace,93936,93943,PERSON,1
1102,Simms,93948,93953,PERSON,1
1103,Maitland,94002,94010,PERSON,1
1104,Walters,94159,94166,ORG,1
1105,"Steve,”he",94254,94263,ORG,1
1106,two,94313,94316,CARDINAL,1
1107,"up,“but",94387,94394,PERSON,1
1108,"grimly,“but",94452,94463,PERSON,1
1109,Wallace,94706,94713,PERSON,1
1110,Simms,94718,94723,PERSON,1
1111,three,94729,94734,CARDINAL,1
1112,"us,”said Walters",94745,94761,PERSON,1
1113,Academy,94871,94878,ORG,1
1114,Walters,94959,94966,PERSON,1
1115,Venusian,95041,95049,NORP,1
1116,fox,95092,95095,PERSON,1
1117,Wallace,95142,95149,PERSON,1
1118,Simms,95154,95159,PERSON,1
1119,the Solar Guard,95191,95206,ORG,1
1120,Walters,95269,95276,PERSON,1
1121,the Solar Alliance,95447,95465,ORG,1
1122,Walters,95587,95594,PERSON,1
1123,Titan,95644,95649,ORG,1
1124,a few weeks,95693,95704,DATE,1
1125,Wallace,95809,95816,PERSON,1
1126,Simms,95821,95826,PERSON,1
1127,"sir,”he",95963,95970,ORG,1
1128,Walters,96027,96034,PERSON,1
1129,four,96061,96065,CARDINAL,1
1130,two,96387,96390,CARDINAL,1
1131,three,96713,96718,CARDINAL,1
1132,one,96752,96755,CARDINAL,1
1133,hours,96918,96923,TIME,1
1134,Tom,96926,96929,PERSON,1
1135,Polaris,96975,96982,ORG,1
1136,Roger,97027,97032,PERSON,1
1137,Astro,97037,97042,PERSON,1
1138,Roger,97282,97287,PERSON,1
1139,Astro,97292,97297,WORK_OF_ART,1
1140,Wallace,97382,97389,PERSON,1
1141,Simms,97394,97399,PERSON,1
1142,two,97438,97441,CARDINAL,1
1143,the morning,97686,97697,TIME,1
1144,0800 hours,97773,97783,TIME,1
1145,three,97788,97793,CARDINAL,1
1146,Academy,97836,97843,FAC,1
1147,the night,98071,98080,TIME,1
1148,Astro,98148,98153,ORG,1
1149,Roger,98188,98193,PERSON,1
1150,Tom,98216,98219,PERSON,1
1151,first,98300,98305,ORDINAL,1
1152,one,98389,98392,CARDINAL,1
1153,Tom,98593,98596,PERSON,1
1154,Roger,98598,98603,PERSON,1
1155,Astro,98609,98614,PERSON,1
1156,Tom,98896,98899,PERSON,1
1157,the seconds,98922,98933,TIME,1
1158,Five,98955,98959,CARDINAL,1
1159,four,98962,98966,CARDINAL,1
1160,three,98969,98974,CARDINAL,1
1161,two,98977,98980,CARDINAL,1
1162,one,98983,98986,CARDINAL,1
1163,zero,98989,98993,CARDINAL,1
1164,Minutes later,99163,99176,TIME,1
1165,Polaris,99241,99248,ORG,1
1166,Luna City,99305,99314,GPE,1
1167,first,99322,99327,ORDINAL,1
1168,two,99501,99504,CARDINAL,1
1169,Corbett,99530,99537,PERSON,1
1170,Astro,99543,99548,ORG,1
1171,Manning,99567,99574,PERSON,1
1172,first,99669,99674,ORDINAL,1
1173,Steve,99798,99803,PERSON,1
1174,first,99831,99836,ORDINAL,1
1175,Tom,99942,99945,PERSON,1
1176,two,99986,99989,CARDINAL,1
1177,Wallace,100246,100253,PERSON,1
1178,Simms,100258,100263,PERSON,1
1179,three,100486,100491,CARDINAL,1
1180,Luna City,100819,100828,GPE,1
1181,Tom,101025,101028,PERSON,1
1182,"“O. K.,",101113,101120,PERSON,1
1183,Tom,101136,101139,PERSON,1
1184,the Dog Star,101289,101301,FAC,1
1185,Roger,101519,101524,PERSON,1
1186,Wallace,101715,101722,PERSON,1
1187,Simms,101727,101732,PERSON,1
1188,four,102028,102032,CARDINAL,1
1189,An hour later,102132,102145,TIME,1
1190,Roger,102207,102212,PERSON,1
1191,Roger,102322,102327,PERSON,1
1192,two,102336,102339,CARDINAL,1
1193,two,102439,102442,CARDINAL,1
1194,one,102569,102572,CARDINAL,1
1195,"Yeah,”agreed the other,“your kind are n't welcome in Luna City",102584,102646,WORK_OF_ART,1
1196,Roger,102650,102655,PERSON,1
1197,two,102700,102703,CARDINAL,1
1198,Roger,102941,102946,PERSON,1
1199,Roger,103068,103073,PERSON,1
1200,Roger,103280,103285,PERSON,1
1201,"Yes,”agreed Strong",103354,103372,WORK_OF_ART,1
1202,Astro,103616,103621,ORG,1
1203,Roger,103654,103659,PERSON,1
1204,the big cadet,103669,103682,ORG,1
1205,Tom,103762,103765,PERSON,1
1206,"Steve,”he",103815,103824,ORG,1
1207,"Tom,”said Strong",103865,103881,PERSON,1
1208,one,103944,103947,CARDINAL,1
1209,Tom,104026,104029,PERSON,1
1210,one,104035,104038,CARDINAL,1
1211,Solar Guard,104097,104108,ORG,1
1212,Tom,104186,104189,PERSON,1
1213,two,104446,104449,CARDINAL,1
1214,Tom,104560,104563,PERSON,1
1215,Tom,104686,104689,PERSON,1
1216,three days,104770,104780,DATE,1
1217,Roger,104782,104787,PERSON,1
1218,Astro,104789,104794,PERSON,1
1219,Tom,104796,104799,PERSON,1
1220,Spaceman 's Row,104876,104891,WORK_OF_ART,1
1221,Luna City,104895,104904,GPE,1
1222,Wallace,104955,104962,PERSON,1
1223,Simms,104967,104972,PERSON,1
1224,Each night,104974,104984,TIME,1
1225,three nights,105089,105101,DATE,1
1226,the last night,105191,105205,TIME,1
1227,Luna City,105226,105235,GPE,1
1228,Tom,105283,105286,PERSON,1
1229,Tom,105395,105398,PERSON,1
1230,Tom,105411,105414,PERSON,1
1231,Tom,105483,105486,PERSON,1
1232,Tom,105803,105806,PERSON,1
1233,Tom,106064,106067,PERSON,1
1234,"skipper,”he",106146,106157,PERSON,1
1235,Steve,106172,106177,PERSON,1
1236,Steve,106200,106205,PERSON,1
1237,Steve,106334,106339,PERSON,1
1238,Steve,106613,106618,PERSON,1
1239,Pete,106631,106635,PERSON,1
1240,Pete,106851,106855,PERSON,1
1241,Pete,107365,107369,PERSON,1
1242,Spaceman 's Row,107504,107519,WORK_OF_ART,1
1243,Tom,107553,107556,PERSON,1
1244,a couple of weeks ago,107640,107661,DATE,1
1245,a hundred thousand credits?”He,107677,107707,QUANTITY,1
1246,A hundred thousand,107798,107816,CARDINAL,1
1247,eh?”said Pete,107818,107831,ORG,1
1248,two,107902,107905,CARDINAL,1
1249,the Credit Exchange,107925,107944,ORG,1
1250,the Solar Exposition,107948,107968,PRODUCT,1
1251,Venusport,107972,107981,LOC,1
1252,Steve,108050,108055,PERSON,1
1253,Tom,108087,108090,PERSON,1
1254,half,108121,108125,CARDINAL,1
1255,Steve,108138,108143,PERSON,1
1256,Tom,108388,108391,PERSON,1
1257,Wallace,108470,108477,PERSON,1
1258,Luther Simms,108482,108494,PERSON,1
1259,Pete,108515,108519,PERSON,1
1260,Wallace,108525,108532,PERSON,1
1261,about six feet,108540,108554,QUANTITY,1
1262,two hundred pounds,108564,108582,QUANTITY,1
1263,Pete,108640,108644,PERSON,1
1264,Tom,108702,108705,PERSON,1
1265,Pete,108782,108786,PERSON,1
1266,Tom,108795,108798,PERSON,1
1267,"him,”he",108885,108892,PERSON,1
1268,Pete,108949,108953,PERSON,1
1269,Tom,109017,109020,PERSON,1
1270,Pete,109086,109090,PERSON,1
1271,Gus Wallace,109211,109222,PERSON,1
1272,Solar Guard,109241,109252,ORG,1
1273,Pete,109376,109380,PERSON,1
1274,Steve,109429,109434,PERSON,1
1275,Solar Guard,109445,109456,ORG,1
1276,Gus Wallace,109491,109502,PERSON,1
1277,then?”Strong,109507,109519,PERSON,1
1278,Pete,109532,109536,PERSON,1
1279,Pete,109658,109662,PERSON,1
1280,two years ago,109670,109683,DATE,1
1281,Spaceman 's Row,109688,109703,WORK_OF_ART,1
1282,Marsopolis,109707,109717,PERSON,1
1283,Gus,109719,109722,PERSON,1
1284,Marsopolis,109844,109854,PERSON,1
1285,eh?”asked Strong,109856,109872,ORG,1
1286,years ago,109878,109887,DATE,1
1287,Solar Guard,109932,109943,ORG,1
1288,"Steve,”whined Pete",109956,109974,ORG,1
1289,the Spacelanes Bar,110040,110058,GPE,1
1290,New Denver Avenue,110062,110079,FAC,1
1291,five,110097,110101,CARDINAL,1
1292,Tom,110204,110207,PERSON,1
1293,Pete,110243,110247,PERSON,1
1294,Tom,110542,110545,PERSON,1
1295,Pete,110613,110617,PERSON,1
1296,Tom,110856,110859,PERSON,1
1297,Tom,110938,110941,PERSON,1
1298,the Solar Guard,111001,111016,ORG,1
1299,Tom,111094,111097,PERSON,1
1300,Astro,111150,111155,PERSON,1
1301,Roger,111160,111165,PERSON,1
1302,Marsopolis,111192,111202,PERSON,1
1303,Spacelanes,111242,111252,NORP,1
1304,Dog Star,111359,111367,ORG,1
1305,Mars,111402,111406,LOC,1
1306,four,111420,111424,CARDINAL,1
1307,three arduous days,111486,111504,DATE,1
1308,Moon,111512,111516,PERSON,1
1309,three,111569,111574,CARDINAL,1
1310,Luna City,111633,111642,GPE,1
1311,Wallace,111706,111713,PERSON,1
1312,Simms,111718,111723,PERSON,1
1313,the Spacelanes Bar,111731,111749,GPE,1
1314,Mars,111770,111774,LOC,1
1315,"Luna City,”he",111849,111862,PERSON,1
1316,Spacelanes,111932,111942,PERSON,1
1317,Tom,111944,111947,PERSON,1
1318,first,111965,111970,ORDINAL,1
1319,Astro,112005,112010,PERSON,1
1320,Roger,112015,112020,PERSON,1
1321,three,112095,112100,CARDINAL,1
1322,Walters,112209,112216,PERSON,1
1323,Space Academy,112220,112233,ORG,1
1324,Marsopolis,112277,112287,PERSON,1
1325,Walters,112345,112352,PERSON,1
1326,Solar Guard,112396,112407,ORG,1
1327,Wallace,112481,112488,PERSON,1
1328,Simms,112493,112498,PERSON,1
1329,Walters,112571,112578,PERSON,1
1330,Solar Guard,112658,112669,ORG,1
1331,a couple of,112732,112743,CARDINAL,1
1332,three-inch,112744,112754,QUANTITY,1
1333,dozen,112777,112782,CARDINAL,1
1334,Mars,113229,113233,LOC,1
1335,Marsopolis,113308,113318,PERSON,1
1336,Steve,113412,113417,PERSON,1
1337,Spaceman,113463,113471,PERSON,1
1338,Fifteen minutes later,113564,113585,TIME,1
1339,the Dog Star,113587,113599,ORG,1
1340,Marsopolis,113640,113650,FAC,1
1341,four,113707,113711,CARDINAL,1
1342,Tom,114031,114034,PERSON,1
1343,Strong,114039,114045,PERSON,1
1344,the Spacelanes Bar,114052,114070,WORK_OF_ART,1
1345,Marsopolis,114110,114120,PERSON,1
1346,Tom,114157,114160,PERSON,1
1347,Luna City,114230,114239,GPE,1
1348,hundred,114359,114366,CARDINAL,1
1349,one,114411,114414,CARDINAL,1
1350,one,114620,114623,CARDINAL,1
1351,a thousand,114642,114652,CARDINAL,1
1352,price?”he,114783,114792,PERSON,1
1353,Tom,114919,114922,PERSON,1
1354,Roger,115048,115053,PERSON,1
1355,Astro,115123,115128,PERSON,1
1356,Roger,115285,115290,PERSON,1
1357,Astro,115295,115300,PERSON,1
1358,Coupla,115333,115339,CARDINAL,1
1359,Martian,115351,115358,PRODUCT,1
1360,Roger,115374,115379,PERSON,1
1361,Two,115463,115466,CARDINAL,1
1362,Martian,115478,115485,WORK_OF_ART,1
1363,Tom,115557,115560,PERSON,1
1364,Martian,115652,115659,NORP,1
1365,Roger,115683,115688,PERSON,1
1366,Astro,115693,115698,PERSON,1
1367,"tough,”he",115778,115787,CARDINAL,1
1368,Roger,115848,115853,PERSON,1
1369,Astro,115858,115863,PERSON,1
1370,Astro,115902,115907,ORG,1
1371,about that thousand,116034,116053,CARDINAL,1
1372,credits?”he,116054,116065,DATE,1
1373,it?”countered Strong,116086,116106,ORG,1
1374,"in,”asked",116273,116282,PERSON,1
1375,Wallace,116354,116361,PERSON,1
1376,him?”he,116516,116523,ORG,1
1377,two years ago,116568,116581,DATE,1
1378,Pete,116713,116717,PERSON,1
1379,Pete,116719,116723,PERSON,1
1380,do?”snapped Tom,116781,116796,PERSON,1
1381,Pete,116835,116839,PERSON,1
1382,Gus Wallace,116862,116873,PERSON,1
1383,two years ago,116874,116887,DATE,1
1384,Pete,116983,116987,PERSON,1
1385,Wallace,117011,117018,PERSON,1
1386,eh?”mused,117020,117029,PERSON,1
1387,thousand,117206,117214,CARDINAL,1
1388,Who?”asked Tom,117557,117571,PERSON,1
1389,Venusport,117578,117587,PRODUCT,1
1390,Spaceman 's Row,117591,117606,FAC,1
1391,the Café Cosmos,117632,117647,PRODUCT,1
1392,Shinny,117689,117695,PERSON,1
1393,Nicholas Shinny,117697,117712,PERSON,1
1394,Wallace,117736,117743,PERSON,1
1395,Tom,117760,117763,PERSON,1
1396,Nicholas Shinny,117789,117804,PERSON,1
1397,Alpha Centauri,117872,117886,PRODUCT,1
1398,Polaris,117931,117938,ORG,1
1399,Shinny,117945,117951,PERSON,1
1400,Shinny,118027,118033,PERSON,1
1401,Tom,118104,118107,PERSON,1
1402,a hundred,118137,118146,CARDINAL,1
1403,Whaddya mean!”snapped the barman,118167,118199,WORK_OF_ART,1
1404,Nick Shinny,118213,118224,PERSON,1
1405,Gus Wallace?”asked Strong,118230,118255,FAC,1
1406,years ago,118298,118307,DATE,1
1407,hundred,118328,118335,CARDINAL,1
1408,Tom,118397,118400,PERSON,1
1409,Roger,118430,118435,PERSON,1
1410,Astro,118440,118445,PERSON,1
1411,Tom,118487,118490,PERSON,1
1412,Astro,118552,118557,PERSON,1
1413,Roger,118562,118567,PERSON,1
1414,Roger,118722,118727,PERSON,1
1415,two,118743,118746,CARDINAL,1
1416,Solar Guardsmen,118752,118767,ORG,1
1417,be!”he,118836,118842,ORG,1
1418,Roger,118866,118871,PERSON,1
1419,the Solar Guard,118883,118898,ORG,1
1420,Wallace,118946,118953,PERSON,1
1421,Walters,119010,119017,PERSON,1
1422,Solar Guard,119029,119040,ORG,1
1423,the Spacelanes Bar,119115,119133,FAC,1
1424,Roger,119147,119152,PERSON,1
1425,Astro,119157,119162,PERSON,1
1426,Venus,119300,119305,ORG,1
1427,Nicholas Shinny,119314,119329,PERSON,1
1428,Walters,119415,119422,PERSON,1
1429,Fifteen minutes later,119487,119508,TIME,1
1430,the Dog Star,119510,119522,ORG,1
1431,Mars,119540,119544,LOC,1
1432,Venus,119558,119563,LOC,1
1433,Earth,119672,119677,LOC,1
1434,Space Academy,119709,119722,ORG,1
1435,Joseph Price,119775,119787,PERSON,1
1436,Solar Guard,119834,119845,ORG,1
1437,several weeks,119955,119968,DATE,1
1438,Wallace,120067,120074,PERSON,1
1439,second,120163,120169,ORDINAL,1
1440,third,120171,120176,ORDINAL,1
1441,fourth,120182,120188,ORDINAL,1
1442,Wallace,120199,120206,PERSON,1
1443,Simms,120211,120216,PERSON,1
1444,Venusport,120304,120313,LOC,1
1445,the Solar Exposition,120318,120338,PRODUCT,1
1446,three,120355,120360,CARDINAL,1
1447,Nicholas Shinny,120447,120462,PERSON,1
1448,Shinny,120465,120471,PERSON,1
1449,the day,120554,120561,DATE,1
1450,Venusian fatfish,120571,120587,PERSON,1
1451,night,120616,120621,TIME,1
1452,three,120744,120749,CARDINAL,1
1453,Venusian,120836,120844,NORP,1
1454,jets!”cried,120895,120906,NORP,1
1455,Tommy,120933,120938,PERSON,1
1456,Roger,120940,120945,PERSON,1
1457,Astro,120966,120971,PERSON,1
1458,Nick!”said,121003,121013,CARDINAL,1
1459,Shinny,121097,121103,PERSON,1
1460,Molly,121541,121546,PERSON,1
1461,Tom,121576,121579,PERSON,1
1462,Shinny,121590,121596,PERSON,1
1463,Molly ai,121743,121751,PERSON,1
1464,four,121919,121923,CARDINAL,1
1465,Shinny,121944,121950,PERSON,1
1466,Molly,122064,122069,DATE,1
1467,Shinny,122071,122077,PERSON,1
1468,three,122215,122220,CARDINAL,1
1469,Venusian,122244,122252,NORP,1
1470,Shinny,122272,122278,PERSON,1
1471,Shinny,122410,122416,PERSON,1
1472,Shinny,122484,122490,PERSON,1
1473,Wallace,122719,122726,ORG,1
1474,Simms,122731,122736,PERSON,1
1475,"Nick,”he concluded,“with",122801,122825,PERSON,1
1476,four,123130,123134,CARDINAL,1
1477,"Captain,”said Shinny",123197,123217,PERSON,1
1478,Wallace,123267,123274,PERSON,1
1479,ten years,123554,123563,DATE,1
1480,Gus Wallace,123569,123580,PERSON,1
1481,Coxine!”He,123781,123791,PRODUCT,1
1482,"You heard me,”snorted Shinny",123888,123916,WORK_OF_ART,1
1483,Coxine,123923,123929,PERSON,1
1484,Gus Wallace,123934,123945,PERSON,1
1485,Wallace,123972,123979,PERSON,1
1486,Coxine,124086,124092,PERSON,1
1487,Ganymede,124129,124137,ORG,1
1488,the Credit Exchange,124143,124162,ORG,1
1489,Shinny,124294,124300,PERSON,1
1490,"Tom asked,“Who",124315,124329,PERSON,1
1491,Coxine,124333,124339,PRODUCT,1
1492,Shinny,124381,124387,PERSON,1
1493,Titan,124549,124554,ORG,1
1494,Coxine,124579,124585,ORG,1
1495,Coxine,124633,124639,ORG,1
1496,Coxine,124696,124702,PERSON,1
1497,Coxine,124759,124765,PERSON,1
1498,Coxine,124803,124809,NORP,1
1499,Ganymede,124902,124910,ORG,1
1500,Roger,124924,124929,PERSON,1
1501,Coxine,124933,124939,PERSON,1
1502,Shinny,125020,125026,PERSON,1
1503,Ganymede,125137,125145,PERSON,1
1504,Wallace,125317,125324,PERSON,1
1505,Ganymede,125388,125396,PERSON,1
1506,Coxine,125402,125408,PERSON,1
1507,the Credit Exchange,125443,125462,ORG,1
1508,Wallace,125504,125511,PERSON,1
1509,Coxine,125560,125566,ORG,1
1510,Wallace,125594,125601,PERSON,1
1511,the Solar Guard,125621,125636,ORG,1
1512,Wallace,125650,125657,PERSON,1
1513,Coxine,125689,125695,PERSON,1
1514,Wallace,125739,125746,PERSON,1
1515,Wallace,125841,125848,PERSON,1
1516,the Credit Exchange,125881,125900,ORG,1
1517,the Solar Guard,125923,125938,ORG,1
1518,"Shinny,“most",125968,125980,GPE,1
1519,Walters,126063,126070,PERSON,1
1520,blowin,126175,126181,PERSON,1
1521,Shinny,126237,126243,PERSON,1
1522,Bull Coxine,126270,126281,PERSON,1
1523,Coxine,126385,126391,PERSON,1
1524,Solar Guard,126413,126424,ORG,1
1525,two years,126485,126494,DATE,1
1526,the very day,126547,126559,DATE,1
1527,Coxine,126641,126647,NORP,1
1528,Wallace,126818,126825,PERSON,1
1529,Simms,126830,126835,PERSON,1
1530,many years,127295,127305,DATE,1
1531,three,127432,127437,CARDINAL,1
1532,Wallace,127616,127623,PERSON,1
1533,Simms,127628,127633,PERSON,1
1534,Shinny,127703,127709,PERSON,1
1535,"bet,”he",127740,127747,PERSON,1
1536,Wallace,127868,127875,PERSON,1
1537,Simms,127880,127885,PERSON,1
1538,two,127909,127912,CARDINAL,1
1539,Jovian,128061,128067,NORP,1
1540,Wallace,128144,128151,PERSON,1
1541,Wallace,128562,128569,ORG,1
1542,Simms,128743,128748,PERSON,1
1543,Wallace,128931,128938,PERSON,1
1544,"Gus,”asked Simms",129022,129038,WORK_OF_ART,1
1545,thousand,129176,129184,CARDINAL,1
1546,Simms,129226,129231,PERSON,1
1547,Gus,129303,129306,PERSON,1
1548,rays!”said Wallace,129388,129406,PERSON,1
1549,one,129430,129433,CARDINAL,1
1550,Simms,129587,129592,PERSON,1
1551,Simms,129893,129898,ORG,1
1552,at least fifty,130077,130091,CARDINAL,1
1553,One,130102,130105,CARDINAL,1
1554,Simms,130152,130157,PERSON,1
1555,one,130171,130174,CARDINAL,1
1556,Simms,130270,130275,PERSON,1
1557,Wallace,130343,130350,PERSON,1
1558,the night of October twenty-ninth,130526,130559,TIME,1
1559,twenty-one hundred hours,130571,130595,TIME,1
1560,section eleven,130630,130644,EVENT,1
1561,M quadrant,130646,130656,PERSON,1
1562,Simms,130661,130666,ORG,1
1563,Wallace,130728,130735,PERSON,1
1564,first,130976,130981,ORDINAL,1
1565,"“O. K., O. K.,",131128,131142,PERSON,1
1566,Wallace,131149,131156,PERSON,1
1567,a minute,131234,131242,TIME,1
1568,two,131272,131275,CARDINAL,1
1569,a few minutes,131316,131329,TIME,1
1570,one,131445,131448,CARDINAL,1
1571,Wallace,131491,131498,PERSON,1
1572,zero,131577,131581,CARDINAL,1
1573,"“O. K.,",131584,131591,PERSON,1
1574,Wallace,131598,131605,PERSON,1
1575,Simms,131678,131683,ORG,1
1576,two,132143,132146,CARDINAL,1
1577,the Solar Exposition,132217,132237,PRODUCT,1
1578,Two,132336,132339,CARDINAL,1
1579,three-inch,132349,132359,QUANTITY,1
1580,two,132456,132459,CARDINAL,1
1581,two,132501,132504,CARDINAL,1
1582,two,132545,132548,CARDINAL,1
1583,Wallace,132588,132595,PERSON,1
1584,Simms,132614,132619,PERSON,1
1585,two,132686,132689,CARDINAL,1
1586,Wallace,132716,132723,PERSON,1
1587,Simms,132861,132866,PERSON,1
1588,Simms,132899,132904,PERSON,1
1589,Solar Guard,133001,133012,ORG,1
1590,Marsopolis,133052,133062,PERSON,1
1591,forty-one to fifty,133116,133134,CARDINAL,1
1592,Gus Wallace,133156,133167,PERSON,1
1593,Luther Simms,133172,133184,PERSON,1
1594,Wallace,133483,133490,PERSON,1
1595,two,133506,133509,CARDINAL,1
1596,Simms,133531,133536,PERSON,1
1597,Simms,133643,133648,PERSON,1
1598,"Saturn,”said Wallace",133762,133782,PERSON,1
1599,Mars,133805,133809,LOC,1
1600,one,133833,133836,CARDINAL,1
1601,Simms,133931,133936,ORG,1
1602,Tom,134107,134110,PERSON,1
1603,the control board,134128,134145,ORG,1
1604,"Astro,”he",134248,134257,ORG,1
1605,"microphone,“and",134274,134289,ORG,1
1606,Tom,134345,134348,PERSON,1
1607,Dog Star,134501,134509,ORG,1
1608,Astro,134565,134570,WORK_OF_ART,1
1609,Solar Guard,134844,134855,ORG,1
1610,Roger,134894,134899,PERSON,1
1611,Dog Star,135092,135100,ORG,1
1612,Alan Savage,135364,135375,PERSON,1
1613,"Boy,”chimed",135723,135734,PERSON,1
1614,Roger,135738,135743,PERSON,1
1615,one,135949,135952,CARDINAL,1
1616,Tom,136196,136199,PERSON,1
1617,"No,”replied Strong",136203,136221,WORK_OF_ART,1
1618,Rock,136414,136418,GPE,1
1619,Tom,136759,136762,PERSON,1
1620,Prison Rock,136839,136850,GPE,1
1621,the Solar Alliance,137292,137310,ORG,1
1622,Tom,137371,137374,PERSON,1
1623,Roger,137379,137384,PERSON,1
1624,Roger,137567,137572,PERSON,1
1625,Tom,137641,137644,PERSON,1
1626,Astro,137650,137655,PERSON,1
1627,Roger,137722,137727,PERSON,1
1628,Attention Dog Star!”A,137870,137891,WORK_OF_ART,1
1629,Lieutenant Williams,137951,137970,PERSON,1
1630,Tom,138136,138139,PERSON,1
1631,Dog Star,138183,138191,PERSON,1
1632,Tom Corbett,138199,138210,PERSON,1
1633,Five minutes later,138423,138441,TIME,1
1634,Solar Guardsmen,138492,138507,ORG,1
1635,two years,138597,138606,DATE,1
1636,thousands,138650,138659,CARDINAL,1
1637,Rock,138698,138702,LOC,1
1638,two-year,138732,138740,DATE,1
1639,Rock,138897,138901,LOC,1
1640,the Solar Guard,138955,138970,ORG,1
1641,Tom,138984,138987,PERSON,1
1642,Lieutenant Williams,139054,139073,PERSON,1
1643,Rock,139232,139236,LOC,1
1644,Tom,139384,139387,PERSON,1
1645,the four inches,139422,139437,QUANTITY,1
1646,two,139450,139453,CARDINAL,1
1647,Williams,139550,139558,PERSON,1
1648,first,139649,139654,ORDINAL,1
1649,Williams,139737,139745,PERSON,1
1650,Williams,139789,139797,PERSON,1
1651,Polaris,139840,139847,ORG,1
1652,Rock,139865,139869,GPE,1
1653,Tom,139884,139887,PERSON,1
1654,Roger,139889,139894,PERSON,1
1655,Astro,139900,139905,PERSON,1
1656,Academy,139967,139974,ORG,1
1657,Tom,140016,140019,PERSON,1
1658,Williams,140075,140083,PERSON,1
1659,at least fifty,140104,140118,CARDINAL,1
1660,first,140230,140235,ORDINAL,1
1661,Academy,140248,140255,ORG,1
1662,Lieutenant Williams,140389,140408,PERSON,1
1663,Williams,140462,140470,PERSON,1
1664,Williams,140773,140781,PERSON,1
1665,Rock,141085,141089,LOC,1
1666,three,141145,141150,CARDINAL,1
1667,Williams,141363,141371,PERSON,1
1668,ten feet,141510,141518,QUANTITY,1
1669,Williams,141735,141743,PERSON,1
1670,ten-foot,141766,141774,QUANTITY,1
1671,Tom,141826,141829,PERSON,1
1672,Tom,141894,141897,PERSON,1
1673,one,142119,142122,CARDINAL,1
1674,Titan,142193,142198,ORG,1
1675,Tom,142384,142387,PERSON,1
1676,Rock,142760,142764,LOC,1
1677,Tom,143010,143013,PERSON,1
1678,Williams,143349,143357,PERSON,1
1679,Astro,143688,143693,PERSON,1
1680,Cadet,143824,143829,ORG,1
1681,the Solar Guard,143939,143954,ORG,1
1682,Savage,144169,144175,ORG,1
1683,handclasp,144202,144211,PERSON,1
1684,Polaris,144260,144267,ORG,1
1685,Academy,144373,144380,ORG,1
1686,Tom,144406,144409,PERSON,1
1687,Williams,144422,144430,PERSON,1
1688,Five minutes later,144732,144750,TIME,1
