,name,start_pos,end_pos,tag,score
2734,Ken,236869,236872,PERSON,1
2735,second,236969,236975,ORDINAL,1
2736,the Herne grounds,237021,237038,LOC,1
2737,all day,237059,237066,DATE,1
2738,Friday,237067,237073,DATE,1
2739,Saturday,237078,237086,DATE,1
2740,Wayne,237113,237118,PERSON,1
2741,second,237193,237199,ORDINAL,1
2742,Herne,237213,237218,PERSON,1
2743,Herne,237332,237337,PERSON,1
2744,Mebbe,237358,237363,PERSON,1
2745,Herne,237482,237487,GPE,1
2746,two,237575,237578,CARDINAL,1
2747,a busy week,237603,237614,DATE,1
2748,Wayne,237618,237623,PERSON,1
2749,Wednesday,237625,237634,DATE,1
2750,four thousand,237801,237814,CARDINAL,1
2751,a half-hour,237861,237872,TIME,1
2752,Dale,237918,237922,PERSON,1
2753,Stevens,237927,237934,PERSON,1
2754,Wayne,237960,237965,PERSON,1
2755,Homans,238070,238076,PERSON,1
2756,Wayne,238107,238112,PERSON,1
2757,two,238124,238127,CARDINAL,1
2758,Ken,238179,238182,PERSON,1
2759,Dale,238205,238209,PERSON,1
2760,Stevens,238214,238221,PERSON,1
2761,one,238293,238296,CARDINAL,1
2762,Ken,238331,238334,PERSON,1
2763,Dale,238340,238344,PERSON,1
2764,Ken,238364,238367,PERSON,1
2765,Peg,238383,238386,PERSON,1
2766,Stevens,238434,238441,PERSON,1
2767,first,238460,238465,ORDINAL,1
2768,Dale,239231,239235,PERSON,1
2769,Stevens,239263,239270,PERSON,1
2770,Peg,239274,239277,PERSON,1
2771,last year,239303,239312,DATE,1
2772,6-3,239322,239325,CARDINAL,1
2773,Washington,239400,239410,GPE,1
2774,Dale,239493,239497,PERSON,1
2775,Ken,239525,239528,PERSON,1
2776,MacNeff,239579,239586,PERSON,1
2777,Dale,239618,239622,PERSON,1
2778,second,239696,239702,ORDINAL,1
2779,first,239741,239746,ORDINAL,1
2780,a mile,239937,239943,QUANTITY,1
2781,Peg,239950,239953,PERSON,1
2782,Keene,239987,239992,GPE,1
2783,Starke,239994,240000,GPE,1
2784,Martin,240006,240012,PERSON,1
2785,Starke,240192,240198,PERSON,1
2786,Peg,240282,240285,PERSON,1
2787,Dale,240751,240755,PERSON,1
2788,Dale,240876,240880,PERSON,1
2789,Peg,240986,240989,PERSON,1
2790,Dale,241017,241021,PERSON,1
2791,Homans,241157,241163,PERSON,1
2792,Ray,241168,241171,PERSON,1
2793,Salisbury,241181,241190,GPE,1
2794,Place Field,241218,241229,FAC,1
2795,Reddy,241246,241251,PERSON,1
2796,Ken,241388,241391,PERSON,1
2797,Raymond,241429,241436,PERSON,1
2798,Peg,241481,241484,PERSON,1
2799,Ken,241598,241601,PERSON,1
2800,Ken,241787,241790,PERSON,1
2801,Ken,242021,242024,PERSON,1
2802,first,242107,242112,ORDINAL,1
2803,Wayne,242348,242353,PERSON,1
2804,St. George,242407,242417,GPE,1
2805,Arthurs,242692,242699,PERSON,1
2806,Homans,242741,242747,PERSON,1
2807,day,242804,242807,DATE,1
2808,Homans,242989,242995,PERSON,1
2809,Ken,243206,243209,PERSON,1
2810,half,243270,243274,CARDINAL,1
2811,one,243309,243312,CARDINAL,1
2812,One,243318,243321,CARDINAL,1
2813,Ken,243352,243355,PERSON,1
2814,first,243571,243576,ORDINAL,1
2815,thousands,243644,243653,CARDINAL,1
2816,Ken,243665,243668,PERSON,1
2817,Ken,243976,243979,PERSON,1
2818,MacNeff,244163,244170,PERSON,1
2819,first,244188,244193,ORDINAL,1
2820,three years,244211,244222,DATE,1
2821,second,244344,244350,ORDINAL,1
2822,three,244429,244434,CARDINAL,1
2823,Raymond,244445,244452,PERSON,1
2824,Martin,244454,244460,PERSON,1
2825,Keene,244506,244511,GPE,1
2826,Starke,244516,244522,GPE,1
2827,Salisbury,244558,244567,GPE,1
2828,six feet,244582,244590,QUANTITY,1
2829,Ken,244662,244665,PERSON,1
2830,Wayne,244732,244737,PERSON,1
2831,Ken,244928,244931,PERSON,1
2832,Peg?”said,244960,244969,ORG,1
2833,Ken,244985,244988,PERSON,1
2834,Peg,245206,245209,PERSON,1
2835,Homans,245377,245383,PERSON,1
2836,Place,245438,245443,ORG,1
2837,Salisbury,245541,245550,GPE,1
2838,Homans,245622,245628,PERSON,1
2839,first,245647,245652,ORDINAL,1
2840,Griffith,245723,245731,ORG,1
2841,third,245737,245742,ORDINAL,1
2842,Griffith,245752,245760,PERSON,1
2843,first,245839,245844,ORDINAL,1
2844,Homans,245855,245861,PERSON,1
2845,Raymond,245939,245946,PERSON,1
2846,Raymond,246127,246134,PERSON,1
2847,Salisbury,246371,246380,GPE,1
2848,third,246384,246389,ORDINAL,1
2849,first,246432,246437,ORDINAL,1
2850,Raymond,246482,246489,PERSON,1
2851,Reddy Ray,246579,246588,PERSON,1
2852,"Wayne rooter yelled,“Watch",246793,246819,PERSON,1
2853,MacNeff,246876,246883,ORG,1
2854,one,247018,247021,CARDINAL,1
2855,Wayne,247022,247027,PERSON,1
2856,Salisbury,247037,247046,ORG,1
2857,Reddy,247070,247075,PERSON,1
2858,Keene,247222,247227,GPE,1
2859,Reddy,247248,247253,PERSON,1
2860,Wayne,247264,247269,PERSON,1
2861,Ken,247331,247334,PERSON,1
2862,one,247564,247567,CARDINAL,1
2863,the day,247611,247618,DATE,1
2864,Keene,247965,247970,GPE,1
2865,first,247972,247977,ORDINAL,1
2866,Ken,247989,247992,PERSON,1
2867,second,248123,248129,ORDINAL,1
2868,Ken,248136,248139,PERSON,1
2869,Keene,248332,248337,PERSON,1
2870,two,248378,248381,CARDINAL,1
2871,Ken,248411,248414,PERSON,1
2872,Place,248439,248444,ORG,1
2873,Keene,248492,248497,PERSON,1
2874,Keene,248586,248591,GPE,1
2875,Homans,248610,248616,PERSON,1
2876,Ken,248681,248684,PERSON,1
2877,Ken,248891,248894,PERSON,1
2878,Ward,248972,248976,ORG,1
2879,Ken,249170,249173,PERSON,1
2880,first,249225,249230,ORDINAL,1
2881,Keene,249234,249239,GPE,1
2882,Prince,249241,249247,PERSON,1
2883,Raymond,249313,249320,PERSON,1
2884,second,249326,249332,ORDINAL,1
2885,MacNeff,249424,249431,ORG,1
2886,Ken,249466,249469,PERSON,1
2887,Ken,249500,249503,PERSON,1
2888,MacNeff,249551,249558,PERSON,1
2889,Ken,249572,249575,PERSON,1
2890,Ken,249766,249769,PERSON,1
2891,all day,249833,249840,DATE,1
2892,only three,249923,249933,CARDINAL,1
2893,Ken outpitching Salisbury,250017,250042,PERSON,1
2894,Wayne,250313,250318,PERSON,1
2895,seventh,250334,250341,ORDINAL,1
2896,Ken,250370,250373,PERSON,1
2897,third,250430,250435,ORDINAL,1
2898,Wayne,250523,250528,PERSON,1
2899,Weir,250687,250691,PERSON,1
2900,McCord,250696,250702,PERSON,1
2901,Salisbury,250750,250759,GPE,1
2902,Homans,251013,251019,PERSON,1
2903,Reddy,251161,251166,PERSON,1
2904,Salisbury,251193,251202,GPE,1
2905,one square,251309,251319,QUANTITY,1
2906,Homans,251329,251335,PERSON,1
2907,Homans,251366,251372,PERSON,1
2908,Salisbury,251483,251492,GPE,1
2909,Trace,251554,251559,ORG,1
2910,One,251561,251564,CARDINAL,1
2911,two,251579,251582,CARDINAL,1
2912,Raymond,251657,251664,PERSON,1
2913,Salisbury,251701,251710,ORG,1
2914,first,251744,251749,ORDINAL,1
2915,third,251782,251787,ORDINAL,1
2916,second,251814,251820,ORDINAL,1
2917,first,251828,251833,ORDINAL,1
2918,Raymond,251949,251956,PERSON,1
2919,Salisbury,251976,251985,ORG,1
2920,Homans,252091,252097,PERSON,1
2921,first,252113,252118,ORDINAL,1
2922,Ken,252134,252137,PERSON,1
2923,second,252143,252149,ORDINAL,1
2924,Martin,252191,252197,PERSON,1
2925,Two,252362,252365,CARDINAL,1
2926,two,252380,252383,CARDINAL,1
2927,Reddy Ray,252463,252472,PERSON,1
2928,"time,”he",252564,252572,ORG,1
2929,Weir,252606,252610,PERSON,1
2930,McCord,252615,252621,PERSON,1
2931,Wayne,252828,252833,PERSON,1
2932,Murray,252866,252872,PERSON,1
2933,Salisbury,253046,253055,GPE,1
2934,Salisbury,253220,253229,GPE,1
2935,Reddy,253244,253249,PERSON,1
2936,first,253253,253258,ORDINAL,1
2937,Reddy Ray,253320,253329,PERSON,1
2938,Arthurs,253340,253347,PERSON,1
2939,Salisbury,253355,253364,ORG,1
2940,Reddy,253425,253430,PERSON,1
2941,Swift,253467,253472,ORG,1
2942,Starke,253538,253544,PERSON,1
2943,first,253631,253636,ORDINAL,1
2944,a few yards,253699,253710,QUANTITY,1
2945,Starke,253716,253722,PERSON,1
2946,Ward,253792,253796,ORG,1
2947,Homans,253801,253807,NORP,1
2948,One,253889,253892,CARDINAL,1
2949,Murray,253918,253924,PERSON,1
2950,Reddy,253961,253966,PERSON,1
2951,second,253974,253980,ORDINAL,1
2952,Starke,253986,253992,PERSON,1
2953,third,254024,254029,ORDINAL,1
2954,Reddy,254095,254100,PERSON,1
2955,Griffith,254247,254255,PERSON,1
2956,Reddy,254347,254352,PERSON,1
2957,Wayne rooters,254452,254465,PERSON,1
2958,Three runs!”yelled,254479,254497,ORG,1
2959,Weir,254521,254525,PERSON,1
2960,Keene,254662,254667,GPE,1
2961,Ken Ward,254699,254707,PERSON,1
2962,Three,254823,254828,CARDINAL,1
2963,Ward,254846,254850,ORG,1
2964,yours!”said Captain Homans,254858,254884,PERSON,1
2965,Only nine,254888,254897,CARDINAL,1
2966,Peg,254912,254915,PERSON,1
2967,Reddy Ray,254947,254956,PERSON,1
2968,seventh,254970,254977,ORDINAL,1
2969,Ken!”came,255018,255027,ORG,1
2970,Raymond,255033,255040,PERSON,1
2971,Ken,255130,255133,PERSON,1
2972,five,255202,255206,CARDINAL,1
2973,first,255225,255230,ORDINAL,1
2974,the last of the seventh,255500,255523,DATE,1
2975,Keene,255530,255535,GPE,1
2976,Ken,255544,255547,PERSON,1
2977,Keene,255813,255818,PERSON,1
2978,Ken,255988,255991,PERSON,1
2979,Prince,256045,256051,PERSON,1
2980,Ken,256060,256063,PERSON,1
2981,Prince,256135,256141,PERSON,1
2982,Blake,256167,256172,PERSON,1
2983,MacNeff,256187,256194,ORG,1
2984,three,256199,256204,CARDINAL,1
2985,one,256215,256218,CARDINAL,1
2986,second,256266,256272,ORDINAL,1
2987,Raymond,256283,256290,PERSON,1
2988,first,256360,256365,ORDINAL,1
2989,Wull,256391,256395,PERSON,1
2990,Ken,256397,256400,PERSON,1
2991,Raymond,256431,256438,PERSON,1
2992,Ken,256441,256444,PERSON,1
2993,Wayne,256765,256770,PERSON,1
2994,one,256791,256794,CARDINAL,1
2995,two,256796,256799,CARDINAL,1
2996,three,256801,256806,CARDINAL,1
2997,Ken,256834,256837,PERSON,1
2998,Only six,256887,256895,CARDINAL,1
2999,Reddy,256917,256922,PERSON,1
3000,Reddy,256972,256977,PERSON,1
3001,Ken,256986,256989,PERSON,1
3002,Am I weakening?”muttered Ken,257011,257039,WORK_OF_ART,1
3003,two,257465,257468,CARDINAL,1
3004,Starke,257486,257492,PERSON,1
3005,Starke,257723,257729,PERSON,1
3006,Homans,257806,257812,PERSON,1
3007,Ken,257876,257879,PERSON,1
3008,Peg,258031,258034,PERSON,1
3009,Reddy,258067,258072,PERSON,1
3010,Ken,258091,258094,PERSON,1
3011,Reddy,258110,258115,PERSON,1
3012,Ken,258268,258271,PERSON,1
3013,Martin,258283,258289,PERSON,1
3014,Weir,258313,258317,PERSON,1
3015,Two,258353,258356,CARDINAL,1
3016,Ken,258378,258381,PERSON,1
3017,Horton,258445,258451,PERSON,1
3018,Ken,258516,258519,PERSON,1
3019,One,258577,258580,CARDINAL,1
3020,two,258587,258590,CARDINAL,1
3021,one,258598,258601,CARDINAL,1
3022,three,258610,258615,CARDINAL,1
3023,Horton,258644,258650,ORG,1
3024,Ken,258699,258702,PERSON,1
3025,Horton,258720,258726,PERSON,1
3026,Raymond,258782,258789,PERSON,1
3027,first,258825,258830,ORDINAL,1
3028,Raymond,258900,258907,PERSON,1
3029,McCord,258932,258938,PERSON,1
3030,Ken,259028,259031,PERSON,1
3031,Only three,259297,259307,CARDINAL,1
3032,Peg,259314,259317,PERSON,1
3033,Reddy,259367,259372,PERSON,1
3034,Ken,259394,259397,PERSON,1
3035,Griffith,259518,259526,PERSON,1
3036,Only two,259534,259542,CARDINAL,1
3037,Reddy,259561,259566,PERSON,1
3038,Wayne rooters,259644,259657,PERSON,1
3039,Conroy,259688,259694,ORG,1
3040,McCord,259713,259719,GPE,1
3041,Peg,259727,259730,PERSON,1
3042,Wayne,259780,259785,PERSON,1
3043,Salisbury,259824,259833,GPE,1
3044,Ken,259838,259841,PERSON,1
3045,Salisbury,259948,259957,GPE,1
3046,Ken,260120,260123,PERSON,1
3047,Keene,260160,260165,GPE,1
3048,Keene,260253,260258,GPE,1
3049,Two,260276,260279,CARDINAL,1
3050,two,260293,260296,CARDINAL,1
3051,Ken,260491,260494,PERSON,1
3052,Ken Ward,260621,260629,PERSON,1
3053,Ken,260725,260728,PERSON,1
3054,two,261396,261399,CARDINAL,1
3055,MacNeff,261406,261413,ORG,1
3056,Ken,261472,261475,PERSON,1
3057,Ken,261502,261505,PERSON,1
3058,MacNeff,261542,261549,ORG,1
3059,Ken,261773,261776,PERSON,1
3060,half,261801,261805,CARDINAL,1
3061,the white plate,261823,261838,ORG,1
3062,Dean,261856,261860,PERSON,1
3063,MacNeff,261939,261946,ORG,1
3064,Ken,261959,261962,PERSON,1
3065,one,261997,262000,CARDINAL,1
3066,One,262022,262025,CARDINAL,1
3067,one,262035,262038,CARDINAL,1
3068,Two,262047,262050,CARDINAL,1
3069,one,262071,262074,CARDINAL,1
3070,one,262084,262087,CARDINAL,1
3071,Two,262094,262097,CARDINAL,1
3072,two,262110,262113,CARDINAL,1
3073,Ken,262122,262125,PERSON,1
3074,benumbed,262295,262303,PERSON,1
3075,Ken,262348,262351,PERSON,1
3076,Three,262419,262424,CARDINAL,1
3077,Ken,262454,262457,PERSON,1
3078,low!”he,262587,262594,ORG,1
3079,MacNeff,262603,262610,ORG,1
3080,Homans,262752,262758,ORG,1
3081,Ken Ward,262835,262843,PERSON,1
3082,Homans,262883,262889,PERSON,1
3083,MacNeff,262910,262917,ORG,1
3084,Ken,262961,262964,PERSON,1
3085,Reddy Ray 's,263182,263194,PERSON,1
3086,Reddy Ray,263408,263417,PERSON,1
3087,Raymond,263430,263437,PERSON,1
3088,that day,263466,263474,DATE,1
3089,Ken Ward 's,263488,263499,PERSON,1
3090,MacNeff,263574,263581,ORG,1
3091,Ken,263694,263697,PERSON,1
3092,MacNeff,263969,263976,PERSON,1
3093,the day,264411,264418,DATE,1
3094,the noon hour,264435,264448,TIME,1
3095,June,264481,264485,DATE,1
3096,Ken,264545,264548,PERSON,1
3097,Scotty,264603,264609,PERSON,1
3098,Wau-rd,264634,264640,PERSON,1
3099,Scotty,264697,264703,PERSON,1
3100,Ken,264736,264739,PERSON,1
3101,man!”he,264836,264843,PERSON,1
3102,Ken,264910,264913,PERSON,1
3103,Wayne,264959,264964,PERSON,1
3104,Ninth,265067,265072,ORDINAL,1
3105,Two,265079,265082,CARDINAL,1
3106,Three and Two,265095,265108,CARDINAL,1
3107,MacNeff,265112,265119,ORG,1
3108,Ken,265121,265124,PERSON,1
3109,Raymond,265269,265276,PERSON,1
3110,Homans,265298,265304,PERSON,1
3111,Reddy Ray,265317,265326,PERSON,1
3112,Ken,265406,265409,PERSON,1
3113,Reddy,265426,265431,PERSON,1
3114,Ken,265480,265483,PERSON,1
3115,Peg,265494,265497,PERSON,1
3116,one,265553,265556,CARDINAL,1
3117,Peg,265585,265588,PERSON,1
3118,first,265699,265704,ORDINAL,1
3119,seventh,265730,265737,ORDINAL,1
3120,ninth,265750,265755,ORDINAL,1
3121,Peg,265820,265823,PERSON,1
3122,one,266135,266138,CARDINAL,1
3123,Raymond,266580,266587,PERSON,1
3124,Ken,266660,266663,PERSON,1
3125,Ken,266865,266868,PERSON,1
3126,Ken,266961,266964,PERSON,1
3127,Ken,267035,267038,PERSON,1
3128,the Times-Star 's,267072,267089,ORG,1
3129,Ken,267135,267138,PERSON,1
3130,An hour later,267293,267306,TIME,1
3131,Ken,267307,267310,PERSON,1
3132,weeks,267421,267426,DATE,1
3133,Ken,267472,267475,PERSON,1
3134,first,267491,267496,ORDINAL,1
3135,Wayne,267562,267567,PERSON,1
3136,Herne,267608,267613,GPE,1
3137,Peg,267685,267688,PERSON,1
3138,Murray,267775,267781,PERSON,1
3139,Ken,267879,267882,PERSON,1
3140,That afternoon,267885,267899,TIME,1
3141,Saturday,267956,267964,DATE,1
3142,Place,268084,268089,ORG,1
3143,Prince,268165,268171,PERSON,1
3144,Ken,268289,268292,PERSON,1
3145,Raymond,268347,268354,PERSON,1
3146,Ken,268395,268398,PERSON,1
3147,Homans,268414,268420,PERSON,1
3148,Reddy Ray,268429,268438,PERSON,1
3149,Reddy,268489,268494,PERSON,1
3150,Raymond,268499,268506,PERSON,1
3151,McCord,268511,268517,PERSON,1
3152,MacNeff,268705,268712,PERSON,1
3153,Ken,268714,268717,PERSON,1
3154,that day,269342,269350,DATE,1
3155,Reddy Ray,269375,269384,PERSON,1
3156,Ken,269449,269452,PERSON,1
3157,Reddy,269462,269467,PERSON,1
3158,Reddy,269636,269641,PERSON,1
3159,Ken,269795,269798,PERSON,1
3160,Reddy,269853,269858,PERSON,1
3161,"sight,”he",269887,269896,PERSON,1
3162,Kel Raymond,269944,269955,PERSON,1
3163,Kel,270072,270075,PERSON,1
3164,seven,270300,270305,CARDINAL,1
3165,Kel,270338,270341,PERSON,1
3166,Kel,270412,270415,PERSON,1
3167,Peg,270480,270483,PERSON,1
3168,Ken,270579,270582,PERSON,1
3169,this morning,270696,270708,TIME,1
3170,six,270740,270743,CARDINAL,1
3171,Ken,270778,270781,PERSON,1
3172,Raymond,270814,270821,PERSON,1
3173,Ken,270916,270919,PERSON,1
3174,Reddy,270925,270930,PERSON,1
3175,Ken,270948,270951,PERSON,1
3176,"Let 's see,”said Reddy",271005,271027,WORK_OF_ART,1
3177,life!”exclaimed Ken,271149,271168,PERSON,1
3178,Kel,271276,271279,PERSON,1
3179,Raymond,271412,271419,PERSON,1
3180,Ken,271483,271486,PERSON,1
3181,Reddy,271491,271496,PERSON,1
3182,Scotty,271568,271574,PERSON,1
3183,Murray,271579,271585,PERSON,1
3184,Raymond,271617,271624,PERSON,1
3185,Raymond,271634,271641,PERSON,1
3186,Murray,271817,271823,PERSON,1
3187,Raymond,271931,271938,PERSON,1
3188,"Aw, Ken",271992,271999,WORK_OF_ART,1
3189,s'more,272013,272019,PERSON,1
3190,Wull,272126,272130,PERSON,1
3191,Ken,272233,272236,PERSON,1
3192,Raymond,272269,272276,PERSON,1
3193,half,272478,272482,CARDINAL,1
3194,Raymond,272763,272770,PERSON,1
3195,Saturday,272865,272873,DATE,1
3196,All morning,272927,272938,TIME,1
3197,the words:“Peg Ward 's,273198,273220,FAC,1
3198,Ken,273298,273301,PERSON,1
3199,millions,273432,273440,CARDINAL,1
3200,Murray,273497,273503,PERSON,1
3201,hundred,273524,273531,CARDINAL,1
3202,Peg Ward 's,273656,273667,FAC,1
3203,two-thirty o'clock,273695,273713,TIME,1
3204,the day,273916,273923,DATE,1
3205,a bright summer day,274031,274050,DATE,1
3206,June,274109,274113,DATE,1
3207,Grant Field,274162,274173,PERSON,1
3208,Wayne,274478,274483,PERSON,1
3209,One,274745,274748,CARDINAL,1
3210,Place,274773,274778,ORG,1
3211,five thousand,274902,274915,CARDINAL,1
3212,Wayne,274944,274949,PERSON,1
3213,Dale,275012,275016,PERSON,1
3214,Stevens,275021,275028,PERSON,1
3215,Bryan,275033,275038,PERSON,1
3216,Wayne,275420,275425,PERSON,1
3217,Kern,275465,275469,PERSON,1
3218,National League,275473,275488,ORG,1
3219,Ken Ward,275533,275541,PERSON,1
3220,ten thousand,275603,275615,CARDINAL,1
3221,Ken,275737,275740,PERSON,1
3222,Keene,275834,275839,GPE,1
3223,Keene,275935,275940,GPE,1
3224,third,275966,275971,ORDINAL,1
3225,Blake,275983,275988,PERSON,1
3226,McCord,276110,276116,GPE,1
3227,Keene,276126,276131,PERSON,1
3228,first,276280,276285,ORDINAL,1
3229,second,276391,276397,ORDINAL,1
3230,Raymond,276592,276599,PERSON,1
3231,Dean,276604,276608,PERSON,1
3232,MacNeff,276669,276676,ORG,1
3233,second,276689,276695,ORDINAL,1
3234,third,276714,276719,ORDINAL,1
3235,Wayne,276835,276840,PERSON,1
3236,Starke,276852,276858,PERSON,1
3237,first,276873,276878,ORDINAL,1
3238,Ken,276933,276936,PERSON,1
3239,Ken,276985,276988,PERSON,1
3240,Starke,277057,277063,PERSON,1
3241,Homans,277100,277106,PERSON,1
3242,Arthurs,277179,277186,PERSON,1
3243,Wayne,277217,277222,PERSON,1
3244,Salisbury,277319,277328,GPE,1
3245,Homans,277398,277404,PERSON,1
3246,Homans,277505,277511,PERSON,1
3247,three,277521,277526,CARDINAL,1
3248,one,277573,277576,CARDINAL,1
3249,Wayne,277648,277653,PERSON,1
3250,Raymond,277702,277709,PERSON,1
3251,Raymond,277816,277823,PERSON,1
3252,one,277831,277834,CARDINAL,1
3253,two,277857,277860,CARDINAL,1
3254,Salisbury,277917,277926,GPE,1
3255,Raymond,277975,277982,PERSON,1
3256,Homans,277988,277994,PERSON,1
3257,second,278004,278010,ORDINAL,1
3258,Weir,278047,278051,PERSON,1
3259,Reddy Ray,278091,278100,PERSON,1
3260,the thousands of feet,278154,278175,MONEY,1
3261,Reddy,278202,278207,PERSON,1
3262,first,278219,278224,ORDINAL,1
3263,Kern,278259,278263,PERSON,1
3264,two,278310,278313,CARDINAL,1
3265,Reddy,278351,278356,PERSON,1
3266,Martin,278436,278442,PERSON,1
3267,Homans,278460,278466,PERSON,1
3268,first,278476,278481,ORDINAL,1
3269,Wayne,278526,278531,PERSON,1
3270,Weir,278572,278576,PERSON,1
3271,Blake,278621,278626,PERSON,1
3272,Reddy,278650,278655,PERSON,1
3273,second,278663,278669,ORDINAL,1
3274,second,278718,278724,ORDINAL,1
3275,Weir,278735,278739,PERSON,1
3276,Martin,278753,278759,PERSON,1
3277,Horton,278798,278804,ORG,1
3278,Griffith,278810,278818,PERSON,1
3279,second,278839,278845,ORDINAL,1
3280,fifth,278917,278922,ORDINAL,1
3281,Wayne,278924,278929,PERSON,1
3282,Salisbury,278936,278945,PERSON,1
3283,Peg Ward,279026,279034,FAC,1
3284,Ken,279068,279071,PERSON,1
3285,first,279242,279247,ORDINAL,1
3286,fifth,279255,279260,ORDINAL,1
3287,two,279267,279270,CARDINAL,1
3288,one,279287,279290,CARDINAL,1
3289,Ken,279294,279297,PERSON,1
3290,Wayne,279576,279581,PERSON,1
3291,Dean,279657,279661,PERSON,1
3292,Ken,279674,279677,PERSON,1
3293,Homans,279740,279746,PERSON,1
3294,Trace,279801,279806,WORK_OF_ART,1
3295,third,279810,279815,ORDINAL,1
3296,Raymond,279885,279892,PERSON,1
3297,two,279900,279903,CARDINAL,1
3298,second,280056,280062,ORDINAL,1
3299,Trace,280064,280069,ORG,1
3300,Homans,280082,280088,ORG,1
3301,Horton,280248,280254,ORG,1
3302,McCord,280282,280288,GPE,1
3303,mitt,280318,280322,PERSON,1
3304,Griffith,280397,280405,PERSON,1
3305,Ken,280415,280418,PERSON,1
3306,Dean,280503,280507,PERSON,1
3307,Ken,280512,280515,PERSON,1
3308,Conroy,280536,280542,PERSON,1
3309,Ken,280556,280559,PERSON,1
3310,first,280630,280635,ORDINAL,1
3311,Wayne,280674,280679,PERSON,1
3312,Three,280690,280695,CARDINAL,1
3313,Ken,280803,280806,PERSON,1
3314,Salisbury,281002,281011,ORG,1
3315,Raymond,281153,281160,PERSON,1
3316,Raymond,281268,281275,PERSON,1
3317,second,281289,281295,ORDINAL,1
3318,first,281364,281369,ORDINAL,1
3319,Kern,281371,281375,PERSON,1
3320,Raymond,281463,281470,PERSON,1
3321,Salisbury,281482,281491,ORG,1
3322,Wayne,281698,281703,PERSON,1
3323,half,281707,281711,CARDINAL,1
3324,sixth,281719,281724,ORDINAL,1
3325,Weir,281730,281734,PERSON,1
3326,McCord,281739,281745,PERSON,1
3327,Place,281835,281840,ORG,1
3328,Keene,281866,281871,GPE,1
3329,Ken eyed,281998,282006,PERSON,1
3330,Prince,282112,282118,ORG,1
3331,Ken,282148,282151,PERSON,1
3332,first,282155,282160,ORDINAL,1
3333,first,282270,282275,ORDINAL,1
3334,three,282286,282291,CARDINAL,1
3335,Ken,282324,282327,PERSON,1
3336,Ken,282389,282392,PERSON,1
3337,Dean,282401,282405,PERSON,1
3338,Ken,282442,282445,PERSON,1
3339,Dean,282518,282522,PERSON,1
3340,Raymond,282582,282589,PERSON,1
3341,Kern,282757,282761,PERSON,1
3342,Raymond,282815,282822,PERSON,1
3343,Arthurs,282869,282876,PERSON,1
3344,Weir,282897,282901,PERSON,1
3345,Raymond,282910,282917,PERSON,1
3346,Raymond,283005,283012,PERSON,1
3347,Wull,283032,283036,PERSON,1
3348,Raymond,283200,283207,PERSON,1
3349,Raymond,283348,283355,PERSON,1
3350,Schoonover,283425,283435,PERSON,1
3351,second,283439,283445,ORDINAL,1
3352,nine,283581,283585,CARDINAL,1
3353,Raymond,283625,283632,PERSON,1
3354,two,283653,283656,CARDINAL,1
3355,Kern,283662,283666,PERSON,1
3356,MacNeff,283692,283699,ORG,1
3357,two,283742,283745,CARDINAL,1
3358,Ken,283766,283769,PERSON,1
3359,Wayne,283788,283793,PERSON,1
3360,Ho,283828,283830,PERSON,1
3361,Mac,283900,283903,PERSON,1
3362,Wednesday,283936,283945,DATE,1
3363,Ken,283995,283998,PERSON,1
3364,MacNeff,284035,284042,ORG,1
3365,One,284241,284244,CARDINAL,1
3366,two,284247,284250,CARDINAL,1
3367,three,284253,284258,CARDINAL,1
3368,MacNeff,284304,284311,ORG,1
3369,third,284320,284325,ORDINAL,1
3370,Wayne,284539,284544,PERSON,1
3371,Arthurs,284607,284614,PERSON,1
3372,Ken,284751,284754,PERSON,1
3373,the last of the eighth,284803,284825,DATE,1
3374,Dean,284826,284830,PERSON,1
3375,Griffith,284856,284864,PERSON,1
3376,second,284918,284924,ORDINAL,1
3377,Ken,284926,284929,PERSON,1
3378,third,284942,284947,ORDINAL,1
3379,Salisbury,285012,285021,ORG,1
3380,Homans,285057,285063,PERSON,1
3381,Wayne,285069,285074,PERSON,1
3382,Martin,285125,285131,PERSON,1
3383,Dean,285180,285184,PERSON,1
3384,Dean,285220,285224,PERSON,1
3385,Peg,285290,285293,PERSON,1
3386,lam,285295,285298,ORG,1
3387,Reddy Ray,285321,285330,PERSON,1
3388,the first of the ninth,285340,285362,DATE,1
3389,Place,285385,285390,ORG,1
3390,Ken,285419,285422,PERSON,1
3391,Griffith,285424,285432,PERSON,1
3392,Conroy,285434,285440,PERSON,1
3393,Salisbury,285442,285451,GPE,1
3394,Ken,285515,285518,PERSON,1
3395,ten,285720,285723,CARDINAL,1
3396,eleven,285733,285739,CARDINAL,1
3397,twelve,285749,285755,CARDINAL,1
3398,Salisbury,285801,285810,GPE,1
3399,Wayne,285824,285829,PERSON,1
3400,flint,285899,285904,GPE,1
3401,Homans,285906,285912,PERSON,1
3402,third,285966,285971,ORDINAL,1
3403,Raymond,285973,285980,PERSON,1
3404,Ken,286022,286025,PERSON,1
3405,Reddy Ray,286040,286049,PERSON,1
3406,Raymond,286230,286237,PERSON,1
3407,Kel,286241,286244,PERSON,1
3408,"plate,”he",286294,286303,PERSON,1
3409,Reddy,286430,286435,PERSON,1
3410,Salisbury,286529,286538,ORG,1
3411,Reddy,286617,286622,PERSON,1
