,name,start_pos,end_pos,tag,score
331,Wild Animals of the United States,31908,31941,WORK_OF_ART,1
332,the United States,31981,31998,GPE,1
333,the United States,32013,32030,GPE,1
334,the United States,32043,32060,GPE,1
335,the United States,32074,32091,GPE,1
336,the United States,32105,32122,GPE,1
337,Four,32161,32165,CARDINAL,1
338,40c,32173,32176,CARDINAL,1
339,Volume The Campfire and Trail Series 1.,32182,32221,WORK_OF_ART,1
340,2,32252,32253,CARDINAL,1
341,3,32280,32281,CARDINAL,1
342,CATAMOUNT ISLAND,32304,32320,LOC,1
343,4,32322,32323,CARDINAL,1
344,5,32357,32358,CARDINAL,1
345,JIM,32373,32376,PERSON,1
346,THE NORTH WOODS,32380,32395,LOC,1
347,6,32397,32398,CARDINAL,1
348,7,32425,32426,CARDINAL,1
349,8,32451,32452,CARDINAL,1
350,LAWRENCE J. LESLIE,32478,32496,PERSON,1
351,40 cents,32624,32632,MONEY,1
352,THE NEW YORK BOOK COMPANY,32644,32669,ORG,1
353,201,32670,32673,CARDINAL,1
354,NEW YORK,32691,32699,GPE,1
